timestamp,text;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/DbJgbTlK1w""";;
"2021-05-23 05:12:58,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/btYa1FnUBX""";;
"2021-05-23 05:12:45,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/a7LhlMjHzW""";;
"2021-05-23 05:12:25,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/rNN3SFZgTG""";;
"2021-05-23 05:12:20,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/syo5z0PnIO""";;
"2021-05-23 05:12:08,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/3ZMJdzjGLj""";;
"2021-05-23 05:11:57,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/5RBeS6qRlO""";;
"2021-05-23 05:11:50,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/ofyvuaccvP""";;
"2021-05-23 05:11:44,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/Q7aa0wQDUx""";;
2021-05-23 04:59:06,PT KAI menilai para pengguna kereta api cukup taat dengan aturan pemerintah yang meniadakan mudik lebaran.… https://t.co/8jJy2o54Hq;;
2021-05-23 04:58:18,@detikcom Trus LARANGAN MUDIK PIYE CAK ??? YO OPO SEH TAMBAH SIPAE;;
2021-05-23 04:36:08,@antaranews Tanya sama MEDIA dan publik figur yg DENGAN KASAR membenturkan Kedatangan TKA CHINA vs LARANGAN mudik… https://t.co/kS9HBwlirj;;
"2021-05-23 04:28:30,""@detikcom Asyek, ini namanya Herd Immunity 🤣";;
Pemerintah daerah bandung apakabarnya...??;;
"Kok ga dilarang dlm kondisi… https://t.co/9pz7KSNfhE""";;
2021-05-23 04:25:14,@GOONJOL @cityguide911fm @LalinNews @RRIMalang @Senaputra_FM @kabmalanginfo @infomalang @infoKWB Serius iki mas...… https://t.co/WJZcNyz9Rf;;
"2021-05-23 04:20:23,""Larangan Mudik Berakhir, Malioboro-Tugu Penuh Wisatawan https://t.co/Zi4NpWNn66""";;
"2021-05-23 04:13:53,""#TrafficReport waspadai kepadatan dari malang menuju batu (semua jalur), larangan mudik++, tidak mengurangi antusia… https://t.co/ucu88kU71n""";;
"2021-05-23 04:08:49,""@detikcom Kasian pemerintah, sudah capek² sosialisasi dan menegakan aturan larangan Mudik dikarenakan pandemi, skg… https://t.co/V6nRfhjh7i""";;
2021-05-23 04:06:59,Anggota Satuan Lalulintas Polres Tanggamus berserta instansi terkait melaksanakan penyekatan terhadap pemudik di Po… https://t.co/JEsL2SF8Ek;;
"2021-05-23 03:13:52,""Selama Masa Larangan Mudik, Lalu Lintas Penerbangan di Indonesia Hanya 48 Persen Dari Kondisi Normal https://t.co/pfM5eadPx0""";;
"2021-05-23 03:09:27,""@ivrinaaz @IkhmawanNur Untuk syarat dan ketentuan penyeberangan setelah pasca larangan mudik, silakan menghubungi k… https://t.co/TUYVCqfbwI""";;
2021-05-23 02:50:00,Wiku Adisasmito mengingatkan agar masyarakat tidak terlena dengan data penurunan kasus Covid-19. Pasalnya efek dari… https://t.co/dYr31ZI6mK;;
2021-05-23 02:48:40,Angkasa Pura II Catat Tingkat Ketepatan Waktu Terbang Maskapai Capai 94 persen pada Masa Larangan Mudik https://t.co/ZZ6WNKQQKW;;
"2021-05-23 02:08:46,""Sebanyak 170 lebih warga China kembali datang ke Indonesia dgn mudah, diduga dampak Omnibus Law UU Ciptaker No.11 2… https://t.co/kistPGhNVm""";;
"2021-05-23 01:43:50,""Sebanyak 170 lebih warga China kembali datang ke Indonesia dengan mudah, diduga dampak Omnibus Law UU Ciptaker No.1… https://t.co/RlD5AKxNGt""";;
"2021-05-23 00:45:49,""Sampe sekarang masih mikir... Yg dilarang itu mudik nya atau merayakan lebaran? ";;
"Setelah lebaran, mudik sudah gak a… https://t.co/yJXpRcbKRv""";;
"2021-05-23 00:19:55,""@aiw_my 😥😥😥";;
;;
Tiap ada wacana OPEN, ada kelompok setan yang teriakin pemerintah seolah bakal jadi genosida. ;;
;;
"Bahkan… https://t.co/m0bNPSN6A2""";;
"2021-05-23 00:12:56,""@anggikgik Informasi lebih lanjut perihal ketentuan penerbangan, silahkan akses link :";;
https://t.co/Mk2B4LKVpR;;
;;
"Sel… https://t.co/NX27MUSxWA""";;
"2021-05-22 23:42:10,""KIJANG 1135 MELAKSANAKAN PEMASANGAN STIKER HIMBAUAN PAKAI MASKER DAN LARANGAN MUDIK";;
;;
"Polda Bali - Polres Klungkung… https://t.co/Kgi5f4DlTD""";;
2021-05-22 23:02:03,Kebijakan larangan mudik berpengaruh ke omzet https://t.co/6oM65nJ0y2;;
"2021-05-22 22:50:28,""whyyyyy pemerintah tiap buat aturan tuh bikin ngakak mulu dah, aku aja yg ga jago soal aturan2 jg udh memprediksi p… https://t.co/NLgewAem2R""";;
"2021-05-22 22:49:50,""Sebanyak 170 lebih warga China kembali datang ke Indonesia dgn mudah, diduga dampak Omnibus Law UU Ciptaker No.11 T… https://t.co/oNAnniWSfh""";;
2021-05-22 22:47:05,Kebijakan larangan mudik berpengaruh ke omzet https://t.co/wtIDiKuj2U;;
"2021-05-22 22:44:30,""Okelah pemerintah larang mudik selama tgl 6 - 17 mei utk menghindari kerumunan pemudik (katanya), kemudian mulai tg… https://t.co/YOVRMrRTbR""";;
"2021-05-22 18:24:05,""Bukankah kemaren, ditengah larangan mudik bagi masyarakat, si tai babi @jokowi juga mudik? https://t.co/MI8sKFAqoU""";;
2021-05-22 17:49:12,“Sekitar dana pemerintah daerah Rp 182 triliun mengendap perbankan. Padahal selama larangan mudik pemulihan ekonomi… https://t.co/ZCf4Q8wsy8;;
"2021-05-22 17:40:27,""Masker? Social distancing? Online Class? Libur 14 Hari? PSBB? Larangan Mudik?";;
;;
"Ayolah bangun teman, kita ini hidup… https://t.co/K4r5S4854B""";;
"2021-05-22 16:27:35,""Trend sudah terlihat. Pasca lebaran, terjadi peningkatan jumlah kasus. Hal yg sangat ditakutkan pemerintah di balik… https://t.co/XJgYnlyXv7""";;
2021-05-22 16:24:02,@chiloey_ Padahal udah ada larangan mudik 🤪;;
"2021-05-22 16:19:35,""Penumpang Angkutan Umum di Jakarta Naik 7,8 Persen Usai Larangan Mudik https://t.co/8O3esdrEDI #TempoMetro""";;
"2021-05-22 15:56:09,""@kennol61 @alextham878 membiarkan kata""""yg patut di garis bawahi_!!";"apa kabar dengan larangan mudik lebaran dr pemer… https://t.co/IitrRTTsyX""";
"2021-05-22 14:55:41,""#Jumlah #Penumpang di Bandara Angkasa Pura II Turun 91% Selama Larangan #Mudik - https://t.co/0psE45Sdx6";;
"#Lebaran… https://t.co/dBXSMDhleW""";;
"2021-05-22 13:23:32,""@gilbhas Tambahan bang, makam/tpu pada ditutup selama larangan mudik, mall tetep buka https://t.co/zN6lLswNQc""";;
"2021-05-22 12:00:16,""Saat ada kebijakan larangan mudik lebaran, pemerintah justru membuka tempat wisata. Para ahli kesehatan terutama ep… https://t.co/D1p2RIWjA8""";;
"2021-05-22 11:00:03,""Larangan Mudik Cukup Ampuh Tekan Covid, Angka Penularan Terkendali https://t.co/hd2uvGPTWJ""";;
"2021-05-22 10:32:11,""Jumlah pengunjung Pasar Tanah Abang, Jakarta Pusat, diperkirakan mencapai 100.000 orang, Minggu (2/5/2021). Salah s… https://t.co/5RZofWnMWm""";;
"2021-05-22 10:26:13,""@JatimPemprov @KhofifahIP Saya menghargai permintaan maaf bu Gub/pemprov jatim";;
"Bagi saya, adanya acara itu, baik dg… https://t.co/KCmnF9Gf7y""";;
2021-05-22 10:23:47,Warga Bandung pro Israel karena masih larangan mudik Warga Jakarta pro Palestina Warga Jakarta penyekatan mudik karena Jakarta pro Palestina;;
"2021-05-22 10:14:29,""Larangan Mudik Membuat Rest Area Tol Solo-Ngawi Sepi, Pemilik Kios Manfaatkan untuk Olahraga https://t.co/UlaBDQGvTI""";;
"2021-05-22 10:02:56,""Melaksanakan kegiataan pos pantau dan penyekatan larangan mudik lebaran,demi mencegah penyebaran covid-19 https://t.co/priPJRCioZ""";;
2021-05-22 09:53:41,@jokowi Tahun depan (2022) masih ada Larangan Mudik nga ? Biar jelas neh jauh jauh hari  ...;;
2021-05-22 09:24:06,@zxzima Kan ada larangan mudik boy;;
2021-05-22 09:00:28,Nih menko koq offside klo bikin program yak...perlonggar tuch aturan jgn pake acara larangan2 kayak larangan mudik… https://t.co/G8Wpz7jYX6;;
2021-05-22 08:54:46,JOG perbatasan / prambanan emng masih ad pembatasan larangan mudik y?;;
"2021-05-22 08:48:59,""Percuma ada larangan mudik,klo kyk gini bobol jg..angel wes angel";;
https://t.co/MqfoZ2NByd;;
;;
"Umat Islam tergabung Ali… https://t.co/zkPD4hOlIN""";;
"2021-05-22 08:42:32,""Tabir di Balik Larangan Mudik";;
;;
https://t.co/9ENax58Ls8;;
;;
"Ternyata aturan buatan manusia tidak memberikan solusi teta… https://t.co/dZoybNCB4d""";;
"2021-05-22 08:41:36,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/93qkkU8U2R""";;
"2021-05-22 08:39:48,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/NXhPmaKMSZ""";;
"2021-05-22 08:29:12,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19 #VaksinAman #IndonesiaSehat""";;
"2021-05-22 08:28:55,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/WzcHoapXAy""";;
"2021-05-22 08:28:01,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19 #VaksinAman #IndonesiaSehat""";;
"2021-05-22 08:27:26,""Larangan Mudik Usai, 5.856 Kendaraan Masuk Jakarta via GT Cikatama https://t.co/ofb4mJMKkj""";;
"2021-05-22 08:27:09,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/nnd0UCPOqc""";;
"2021-05-22 08:27:08,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/26KMi71sFe""";;
"2021-05-22 08:27:07,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/Yhm8UNf6lZ""";;
"2021-05-22 08:19:16,""@patra_aad Kami informasikan mulai Selasa, 18 Mei 2021 KAI Commuter kembali mengoperasikan layanan KRL hingga pukul… https://t.co/8WQJkaFy6v""";;
"2021-05-22 08:18:54,""@nxixaxvv Selamat sore. Kami informasikan mulai Selasa, 18 Mei 2021 KAI Commuter kembali mengoperasikan layanan KRL… https://t.co/t2lmlRQgUX""";;
"2021-05-22 08:10:34,""Penumpang Gelap Kalsel, Petugas Pelabuhan Banjarmasin Temukan Sejumlah Penumpang  https://t.co/uuQOALiL4E""";;
2021-05-22 08:07:53,Sebanyak 338 pelaku perjalanan dinyatakan positif Covid-19 hasil penyekatan larangan mudik di sejumlah titik di Lam… https://t.co/kFwAldDSZP;;
2021-05-22 07:55:49,Iya kamu pro larangan mudik da bisa Lebaran jeng kolot di imah.;;
"2021-05-22 07:54:41,""Tabir di Balik Larangan Mudik";;
;;
https://t.co/9xSYAPW6z0;;
;;
"Ternyata aturan buatan manusia tidak memberikan solusi teta… https://t.co/YjxdsJMoUY""";;
"2021-05-22 07:29:30,""KAI: Penumpang KA Jarak Jauh Melonjak Usai Larangan Mudik Lebaran 2021";;
https://t.co/y8uYjAyXo6;;
;;
"#BeritaSonora via @tribunnews""";;
"2021-05-22 07:25:49,""Bagi pemilik kendaraan dari luar kota dari arah Bontang, Sangatta dan sekitarnya, yang tidak bisa menunjukkan dokum… https://t.co/ce35HuRosY""";;
"2021-05-22 07:21:12,""Segera setelah larangan mudik berakhir, moda-moda transportasi langsung mengalami lonjakan penumpang secara drastis… https://t.co/yomA5uAICK""";;
"2021-05-22 07:08:45,""KAI: Penumpang KA Jarak Jauh Melonjak Usai Larangan Mudik Lebaran 2021";;
 ;;
"https://t.co/hWO4nHCI25""";;
"2021-05-22 07:08:27,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/yzxmmtyM3t""";;
"2021-05-22 07:08:27,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/i0kJDUxBkJ""";;
"2021-05-22 07:08:25,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/Im8kFsl9Lx""";;
"2021-05-22 07:08:24,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/OCRKlLyyVb""";;
"2021-05-22 07:08:23,""Larangan mudik menjadi aturan yang sesuai dengan masa pandemi Covid-19";;
"#TundaMudik #diRumahAja #CegahCovid19… https://t.co/v9AMZ09c17""";;
2021-05-22 06:33:00,Pers Polsek kotarih melks pengamanan dan pos pelayanan pd operasi kepolisian terpusat ketupat Toba 2021 selama 1x12… https://t.co/m2kDgesM7c;;
2021-05-22 06:31:20,@kimiiikkk Pada periode pasca larangan mudik apabila ingin melakukan perjalanan pada tanggal 18 - 24 Mei 2021 wajib… https://t.co/A8rRYAlHSo;;
2021-05-22 06:28:27,Pers Polsek kotarih melks pengamanan dan pos pelayanan pd operasi kepolisian terpusat ketupat Toba 2021 selama 1x12… https://t.co/FGDubNj03G;;
2021-05-22 06:24:01,Pakar kebijakan publik menyebut pelarangan mudik sebagai upaya pemerintah mencegah penyebaran Covid-19 sudah keting… https://t.co/nK8pkL0Kr6;;
"2021-05-22 06:08:06,""Larangan Mudik Berakhir, Stasiun Gambir Tampak Lengang Pagi Ini https://t.co/bAnWFw35JP""";;
"2021-05-22 06:06:17,""Masalahnya sederhana: masa larangan selesai, pemudik yang lolos maupun berangkat lebih awal akan balik. Yang tak si… https://t.co/eAaAEY8PnW""";;
"2021-05-22 05:59:46,""Masalahnya sederhana: masa larangan selesai, pemudik yang lolos maupun berangkat lebih awal akan balik. Yang tak si… https://t.co/oo4zLx2yTy""";;
"2021-05-22 05:56:34,""Larangan Mudik Berakhir, PO Bus di Wonogiri Masih Krisis Penumpang https://t.co/REq5VsV06h""";;
"2021-05-22 05:53:02,""@tjahjo_kumolo Salam Hormat dari saya pak? Saya ingin bertanya, sanksi apakah yang akan diterima, ASN yang nekat un… https://t.co/jBNFOe1EGs""";;
2021-05-22 05:43:02,CEO sekaligus Managing Partner Grant Thornton Indonesia Johanna Gani tidak memungkiri kebijakan larangan mudik pada… https://t.co/ab2hF4DDih;;
"2021-05-22 05:40:13,""965 Warga China Mendarat di Bandara Soekarno-Hatta Selama Larangan Mudik";;
 ;;
"https://t.co/LzD0STflKP lewat @tribunnews""";;
"2021-05-22 05:38:10,""Tabir di Balik Larangan Mudik";;
;;
https://t.co/hbZhBEtM6I;;
;;
"Ternyata aturan buatan manusia tidak memberikan solusi teta… https://t.co/T1W2Q9xx0z""";;
2021-05-22 05:36:47,Giat pelaksanaan Pos Pengamanan KRYD selama 1 X 24 Jam dalam rangka pengamanan perayaan hari raya Idul Fitri 1442 H… https://t.co/R2MqkxwYr8;;
2021-05-22 05:27:00,@undipmenfess larangan mudik kan udah lewat nder;;
"2021-05-22 05:13:09,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/LXScnEL6UJ""";;
"2021-05-22 05:12:54,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/YS6aDakihz""";;
"2021-05-22 05:12:38,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/XNs8R0FxNs""";;
"2021-05-22 05:12:28,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/tRVOm2cFx7""";;
"2021-05-22 05:10:36,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/EbUulYLobU""";;
"2021-05-22 05:10:26,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/GzTpuS6TKm""";;
"2021-05-22 05:10:11,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/31frTyTPvi""";;
"2021-05-22 05:10:05,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/dwcR1WAziC""";;
"2021-05-22 05:09:58,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/uOk72bNHlB""";;
"2021-05-22 05:09:47,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/DjW5LMQeLC""";;
"2021-05-22 05:09:30,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/4bTMSH1gyG""";;
"2021-05-22 05:08:11,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/1nQZZ98iTV""";;
"2021-05-22 05:07:46,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/gSzN7bVvQ0""";;
"2021-05-22 05:07:20,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/wrTao8Youp""";;
"2021-05-22 05:07:04,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/UImbaNsny7""";;
"2021-05-22 05:06:30,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/kEU8KnCVru""";;
"2021-05-22 05:06:20,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/tibNkpJEmp""";;
2021-05-22 05:06:02,Evaluasi Larangan Mudik Lebaran 2021 https://t.co/Nh47cJqeND https://t.co/OuAzjwvp9t;;
"2021-05-22 05:05:43,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/6BSgZGpGX6""";;
"2021-05-22 05:05:11,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/ZNPEqpcOCs""";;
"2021-05-22 05:04:52,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/pZPOrS0vV6""";;
"2021-05-22 05:04:38,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/TTouUF8Wja""";;
"2021-05-22 05:04:18,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/RIo4l8c0su""";;
"2021-05-22 05:04:02,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/7feMZZ0pTA""";;
"2021-05-22 05:03:49,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/cXLYMKzLIi""";;
"2021-05-22 05:03:08,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/Of7E2fADi4""";;
"2021-05-22 05:02:56,""Reporter KompasTV: ";;
Pasca larangan mudik berakhir;;
;;
Boros.;;
"Tak perlu pakai kata """"berakhir"""".""";;
"2021-05-22 05:02:52,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/Hl9OJpDp7N""";;
"2021-05-22 05:02:41,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/Q9LO9zTMPu""";;
"2021-05-22 05:01:53,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/79JW41VWU2""";;
"2021-05-22 05:01:37,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/6oPRKcAPSz""";;
"2021-05-22 05:01:24,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/mc7NXaU4aX""";;
"2021-05-22 05:01:11,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/l4iQhrxRN3""";;
"2021-05-22 05:01:01,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/tVAExXI0dj""";;
"2021-05-22 05:00:52,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/SEAmpOn2c6""";;
"2021-05-22 05:00:30,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/28ZqhYkm7Q""";;
"2021-05-22 05:00:19,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/LKPpKoG6bw""";;
"2021-05-22 05:00:02,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/rSP1VI495t""";;
"2021-05-22 04:59:40,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/8L9hOcm1Fd""";;
"2021-05-22 04:59:27,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/i0Hg1zBjYK""";;
"2021-05-22 04:58:48,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/74HoUZSDJp""";;
"2021-05-22 04:58:35,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/OJnqZhDmDs""";;
"2021-05-22 04:58:20,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/1KoYxR0rP3""";;
"2021-05-22 04:57:20,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/0bhmD1X1NY""";;
"2021-05-22 04:57:06,""Giat Pemeriksaan Larangan Mudik Lebaran 2021";;
@irsmm_id ;;
@roadsafetymedia ;;
@RTMCRiau ;;
@HumasPoldaRiau ;;
"@sepdum… https://t.co/IUJkPJScnq""";;
